"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"08/01/2016","SILVADENENDA   #017381","SUPPL-53","SILVER SULFADIAZINE","KING PHARMS LLC","Labeling","Approval"
"08/01/2016","DIANEAL 137 W/ DEXTROSE 1.5% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL 137 W/ DEXTROSE 2.5% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL 137 W/ DEXTROSE 4.25% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL LOW CALCIUM W/DEXTROSE 1.5% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL LOW CALCIUM W/DEXTROSE 2.5% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL LOW CALCIUM W/DEXTROSE 3.5% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL LOW CALCIUM W/DEXTROSE 4.25% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL PD-1 W/ DEXTROSE 1.5% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL PD-1 W/ DEXTROSE 2.5% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL PD-1 W/ DEXTROSE 3.5% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL PD-1 W/ DEXTROSE 4.25% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL PD-2 W/ DEXTROSE 1.5% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL PD-2 W/ DEXTROSE 2.5% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL PD-2 W/ DEXTROSE 3.5% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","DIANEAL PD-2 W/ DEXTROSE 4.25% IN PLASTIC CONTAINERNDA   #017512","SUPPL-124","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","HIPREXNDA   #017681","SUPPL-15","METHENAMINE HIPPURATE","VALIDUS PHARMS","Manufacturing (CMC)","Approval"
"08/01/2016","PROZACNDA   #018936","SUPPL-107","FLUOXETINE HYDROCHLORIDE","ELI LILLY AND CO","Manufacturing (CMC)","Approval"
"08/01/2016","SARAFEMNDA   #018936","SUPPL-107","FLUOXETINE HYDROCHLORIDE","ELI LILLY AND CO","Manufacturing (CMC)","Approval"
"08/01/2016","CYKLOKAPRONNDA   #019281","SUPPL-40","TRANEXAMIC ACID","PFIZER","Manufacturing (CMC)","Approval"
"08/01/2016","PEPCID ACNDA   #020325","SUPPL-31","FAMOTIDINE","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"08/01/2016","DURACLONNDA   #020615","SUPPL-8","CLONIDINE HYDROCHLORIDE","MYLAN INSTITUTIONAL","Manufacturing (CMC)","Approval"
"08/01/2016","DIOVAN HCTNDA   #020818","SUPPL-68","HYDROCHLOROTHIAZIDE; VALSARTAN","NOVARTIS","Manufacturing (CMC)","Approval"
"08/01/2016","EXTRANEALNDA   #021321","SUPPL-33","ICODEXTRIN","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"08/01/2016","FLUDEOXYGLUCOSE F18NDA   #021870","SUPPL-12","FLUDEOXYGLUCOSE F-18","FEINSTEIN","Manufacturing (CMC)","Approval"
"08/01/2016","CHILDREN'S ALLEGRA ALLERGYNDA   #021909","SUPPL-11","FEXOFENADINE HYDROCHLORIDE","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"08/01/2016","CHILDREN'S ALLEGRA HIVESNDA   #021909","SUPPL-11","FEXOFENADINE HYDROCHLORIDE","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"08/01/2016","ZYRTEC ALLERGYNDA   #022578","SUPPL-6","CETIRIZINE HYDROCHLORIDE","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"08/01/2016","CHLORAMPHENICOL SODIUM SUCCINATEANDA  #062365","SUPPL-18","CHLORAMPHENICOL SODIUM SUCCINATE","FRESENIUS KABI USA","Labeling","Approval"
"08/01/2016","CHLORAMPHENICOL SODIUM SUCCINATEANDA  #062365","SUPPL-20","CHLORAMPHENICOL SODIUM SUCCINATE","FRESENIUS KABI USA","Labeling","Approval"
"08/01/2016","FUROSEMIDEANDA  #070082","SUPPL-27","FUROSEMIDE","MYLAN","Labeling","Approval"
"08/01/2016","FUROSEMIDEANDA  #070082","SUPPL-28","FUROSEMIDE","MYLAN","Labeling","Approval"
"08/01/2016","TESTOPELANDA  #080911","SUPPL-20","TESTOSTERONE","AUXILIUM PHARMS INC","Labeling","Approval"
"08/01/2016","MYCOPHENOLATE MOFETILANDA  #090055","SUPPL-6","MYCOPHENOLATE MOFETIL","STRIDES PHARMA","Labeling","Approval"
"08/01/2016","LEVETIRACETAMANDA  #090263","SUPPL-9","LEVETIRACETAM","LANNETT CO INC","Labeling","Approval"
"08/01/2016","LEVETIRACETAMANDA  #090263","SUPPL-10","LEVETIRACETAM","LANNETT CO INC","Labeling","Approval"
"08/01/2016","MYCOPHENOLATE MOFETILANDA  #090456","SUPPL-8","MYCOPHENOLATE MOFETIL","STRIDES PHARMA","Labeling","Approval"
"08/01/2016","ZOLPIDEM TARTRATEANDA  #201509","ORIG-1","ZOLPIDEM TARTRATE","PAR FORM","","Approval"
"08/01/2016","MYRBETRIQNDA   #202611","SUPPL-8","MIRABEGRON","APGDI","Manufacturing (CMC)","Approval"
"08/01/2016","METFORMIN HYDROCHLORIDEANDA  #202917","ORIG-1","METFORMIN HYDROCHLORIDE","SUN PHARM","","Approval"
"08/01/2016","MINASTRIN 24 FENDA   #203667","SUPPL-6","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","APIL","Manufacturing (CMC)","Approval"
"08/01/2016","METFORMIN HYDROCHLORIDEANDA  #203755","ORIG-1","METFORMIN HYDROCHLORIDE","ACTAVIS LABS FL INC","","Approval"
"08/01/2016","ECOZANDA   #205175","SUPPL-1","ECONAZOLE NITRATE","RESILIA PHARMS","Manufacturing (CMC)","Approval"
"08/01/2016","CEFAZOLIN IN PLASTIC CONTAINERNDA   #207131","SUPPL-2","CEFAZOLIN SODIUM","BAXTER HLTHCARE CORP","Manufacturing (CMC)","Approval"
"08/02/2016","FLONASE SENSIMIST ALLERGY RELIEFNDA   #022051","SUPPL-13","FLUTICASONE FUROATE","GLAXOSMITHKLINE CONS","Efficacy","Approval"
"08/02/2016","CLEOCIN HYDROCHLORIDENDA   #050162","SUPPL-97","CLINDAMYCIN HYDROCHLORIDE","PFIZER","Labeling","Approval"
